InspeksiID,Tanggal,Bulan,NamaBulan,BlokID,EstateKode,Estate,Wilayah,Afdeling,StatusKebun,LuasHa,UmurTanaman,SPH,JenisTanah,Topografi,Asisten,Mandor,PemeriksaEPR,LuasInspeksi_Ha,PokokSampel,BrondolanTidakTerkutip_Butir,Brondolan_ButirPerPokok,StandarBrondolan_ButirPerPokok,DeviasiBrondolan,BuahMatangTidakDipanen_Jjg,JanjangTertinggalDiTPH,JanjangTertinggal_PerHa,BuahMentahDipanen_Jjg,TangkaiPanjang_Jjg,BJR_Kg,LossesBrondolan_KgPerHaBulan,LossesJanjang_KgPerHaBulan,EstimasiLosses_KgPerHaBulan,ProduksiPotensi_KgPerHaBulan,Losses_PersenTerhadapProduksi,EstimasiLosses_Kg,EstimasiKerugian_Rp,CurahHujanBulan_mm,Status,KategoriTemuan,TindakLanjut
LP-02795,2026-01-06,1,Jan,KPS-E-008,KPS,Estate Kampar Sentosa,Riau,E,Plasma,29.9,14,143,Mineral,Datar,Sutrisno Kurniawan,Umar Halim,Dedi Sagala,2.0,25,45,1.79,2.0,-0.21,1,0,0.5,1,1,15.7,12.8,39.2,52.0,2250.0,2.31,1556.3,4497096,304.9,Sesuai Standar,Minor,Monitoring rutin
LP-02796,2026-02-07,2,Feb,KPS-E-008,KPS,Estate Kampar Sentosa,Riau,E,Plasma,29.9,14,143,Mineral,Datar,Sutrisno Kurniawan,Umar Halim,Yusuf Hutapea,2.0,50,101,2.03,2.0,0.03,1,0,0.5,1,4,15.7,14.5,39.2,53.8,2250.0,2.39,1607.6,4630861,262.4,Sesuai Standar,Minor,Monitoring rutin
LP-02797,2026-06-18,6,Jun,KPS-E-008,KPS,Estate Kampar Sentosa,Riau,E,Plasma,29.9,14,143,Mineral,Datar,Sutrisno Kurniawan,Umar Halim,Maman Sembiring,2.0,50,80,1.6,2.0,-0.4,0,0,0.0,0,3,15.7,11.4,0.0,11.4,2250.0,0.51,342.1,1047813,77.7,Sesuai Standar,Minor,Monitoring rutin
LP-02798,2026-01-03,1,Jan,KPS-E-009,KPS,Estate Kampar Sentosa,Riau,E,Plasma,26.4,15,143,Mineral,Berbukit,Sutrisno Kurniawan,Ahmad Saputra,Endang Santoso,2.0,30,62,2.08,2.0,0.08,0,0,0.0,1,3,16.6,14.9,0.0,14.9,2167.0,0.69,392.6,1134556,304.9,Sesuai Standar,Minor,Monitoring rutin
LP-02799,2026-02-11,2,Feb,KPS-E-009,KPS,Estate Kampar Sentosa,Riau,E,Plasma,26.4,15,143,Mineral,Berbukit,Sutrisno Kurniawan,Ahmad Saputra,Guntur Purba,2.0,50,91,1.82,2.0,-0.18,0,0,0.0,0,2,16.6,13.0,0.0,13.0,2167.0,0.6,343.5,989638,262.4,Sesuai Standar,Minor,Monitoring rutin
LP-02800,2026-03-10,3,Mar,KPS-E-009,KPS,Estate Kampar Sentosa,Riau,E,Plasma,26.4,15,143,Mineral,Berbukit,Sutrisno Kurniawan,Ahmad Saputra,Samsul Sianturi,2.0,50,127,2.54,2.0,0.54,0,0,0.0,0,3,16.6,18.2,0.0,18.2,2167.0,0.84,479.5,1412259,223.4,Sesuai Standar,Minor,Monitoring rutin
LP-02801,2026-04-11,4,Apr,KPS-E-009,KPS,Estate Kampar Sentosa,Riau,E,Plasma,26.4,15,143,Mineral,Berbukit,Sutrisno Kurniawan,Ahmad Saputra,Yohanes Sanjaya,2.0,50,105,2.1,2.0,0.1,1,0,0.5,0,1,16.6,15.0,41.6,56.6,2167.0,2.61,1495.3,4417014,166.8,Sesuai Standar,Minor,Monitoring rutin
LP-02802,2026-05-27,5,Mei,KPS-E-009,KPS,Estate Kampar Sentosa,Riau,E,Plasma,26.4,15,143,Mineral,Berbukit,Sutrisno Kurniawan,Ahmad Saputra,Yuli Wijaya,2.0,30,37,1.22,2.0,-0.78,0,0,0.0,0,4,16.6,8.7,0.0,8.7,2167.0,0.4,230.3,686992,132.6,Sesuai Standar,Minor,Monitoring rutin
LP-02803,2026-06-04,6,Jun,KPS-E-009,KPS,Estate Kampar Sentosa,Riau,E,Plasma,26.4,15,143,Mineral,Berbukit,Sutrisno Kurniawan,Ahmad Saputra,Joko Wibowo,2.0,50,75,1.5,2.0,-0.5,0,0,0.0,1,1,16.6,10.7,0.0,10.7,2167.0,0.5,283.1,867337,77.7,Sesuai Standar,Minor,Monitoring rutin
LP-02804,2026-07-13,7,Jul,KPS-E-009,KPS,Estate Kampar Sentosa,Riau,E,Plasma,26.4,15,143,Mineral,Berbukit,Sutrisno Kurniawan,Ahmad Saputra,Hendra Nugroho,2.0,30,50,1.66,2.0,-0.34,0,0,0.0,1,0,16.6,11.9,0.0,11.9,2167.0,0.55,313.3,960749,68.0,Sesuai Standar,Minor,Monitoring rutin
LP-02805,2026-02-15,2,Feb,KPS-E-010,KPS,Estate Kampar Sentosa,Riau,E,Plasma,26.8,7,140,Gambut,Datar,Sutrisno Kurniawan,Nanda Hartanto,Hendra Gunadi,2.0,50,90,1.8,2.0,-0.2,0,0,0.0,0,3,9.0,12.6,0.0,12.6,2000.0,0.63,337.7,972748,262.4,Sesuai Standar,Minor,Monitoring rutin
LP-02806,2026-03-04,3,Mar,KPS-E-010,KPS,Estate Kampar Sentosa,Riau,E,Plasma,26.8,7,140,Gambut,Datar,Sutrisno Kurniawan,Nanda Hartanto,Darto Saputra,2.0,25,42,1.7,2.0,-0.3,0,0,0.0,0,0,9.0,11.9,0.0,11.9,2000.0,0.59,318.9,939404,223.4,Sesuai Standar,Minor,Monitoring rutin
LP-02807,2026-04-17,4,Apr,KPS-E-010,KPS,Estate Kampar Sentosa,Riau,E,Plasma,26.8,7,140,Gambut,Datar,Sutrisno Kurniawan,Nanda Hartanto,Siti Sitompul,2.0,25,5,0.2,2.0,-1.8,0,0,0.0,0,1,9.0,1.4,0.0,1.4,2000.0,0.07,37.5,110831,166.8,Sesuai Standar,Minor,Monitoring rutin
LP-02808,2026-06-02,6,Jun,KPS-E-010,KPS,Estate Kampar Sentosa,Riau,E,Plasma,26.8,7,140,Gambut,Datar,Sutrisno Kurniawan,Nanda Hartanto,Wahyu Mangunsong,2.0,25,26,1.03,2.0,-0.97,0,0,0.0,0,4,9.0,7.2,0.0,7.2,2000.0,0.36,193.2,591911,77.7,Sesuai Standar,Minor,Monitoring rutin
LP-02809,2026-07-16,7,Jul,KPS-E-010,KPS,Estate Kampar Sentosa,Riau,E,Plasma,26.8,7,140,Gambut,Datar,Sutrisno Kurniawan,Nanda Hartanto,Nasrul Handoko,2.0,50,107,2.14,2.0,0.14,0,0,0.0,2,2,9.0,15.0,0.0,15.0,2000.0,0.75,401.5,1230944,68.0,Sesuai Standar,Minor,Monitoring rutin
LP-02810,2026-01-04,1,Jan,KPS-E-011,KPS,Estate Kampar Sentosa,Riau,E,Plasma,24.9,16,136,Mineral,Berbukit,Sutrisno Kurniawan,Nanda Hartanto,Gunawan Prasetyo,2.0,50,105,2.1,2.0,0.1,1,0,0.5,0,0,17.6,14.3,44.0,58.3,2083.0,2.8,1451.2,4193451,304.9,Sesuai Standar,Minor,Monitoring rutin
LP-02811,2026-02-16,2,Feb,KPS-E-011,KPS,Estate Kampar Sentosa,Riau,E,Plasma,24.9,16,136,Mineral,Berbukit,Sutrisno Kurniawan,Nanda Hartanto,Dewi Adiputra,2.0,50,86,1.72,2.0,-0.28,0,0,0.0,2,1,17.6,11.7,0.0,11.7,2083.0,0.56,291.2,838941,262.4,Sesuai Standar,Minor,Monitoring rutin
LP-02812,2026-06-26,6,Jun,KPS-E-011,KPS,Estate Kampar Sentosa,Riau,E,Plasma,24.9,16,136,Mineral,Berbukit,Sutrisno Kurniawan,Nanda Hartanto,Jefri Sinaga,2.0,50,52,1.05,2.0,-0.95,0,0,0.0,0,1,17.6,7.1,0.0,7.1,2083.0,0.34,177.8,544608,77.7,Sesuai Standar,Minor,Monitoring rutin
LP-02813,2026-07-02,7,Jul,KPS-E-011,KPS,Estate Kampar Sentosa,Riau,E,Plasma,24.9,16,136,Mineral,Berbukit,Sutrisno Kurniawan,Nanda Hartanto,Wardi Ginting,2.0,50,70,1.4,2.0,-0.6,1,0,0.5,0,3,17.6,9.5,44.0,53.5,2083.0,2.57,1332.6,4086085,68.0,Sesuai Standar,Minor,Monitoring rutin
LP-02814,2026-01-04,1,Jan,KPS-E-012,KPS,Estate Kampar Sentosa,Riau,E,Plasma,29.4,10,140,Mineral,Bergelombang,Sutrisno Kurniawan,Nanda Hartanto,Priyo Siregar,2.0,50,104,2.08,2.0,0.08,0,0,0.0,0,3,11.9,14.6,0.0,14.6,2333.0,0.62,428.1,1236976,304.9,Sesuai Standar,Minor,Monitoring rutin
LP-02815,2026-04-20,4,Apr,KPS-E-012,KPS,Estate Kampar Sentosa,Riau,E,Plasma,29.4,10,140,Mineral,Bergelombang,Sutrisno Kurniawan,Nanda Hartanto,Kasno Nugroho,2.0,50,83,1.66,2.0,-0.34,0,0,0.0,0,1,11.9,11.6,0.0,11.6,2333.0,0.5,341.6,1009148,166.8,Sesuai Standar,Minor,Monitoring rutin
LP-02816,2026-07-23,7,Jul,KPS-E-012,KPS,Estate Kampar Sentosa,Riau,E,Plasma,29.4,10,140,Mineral,Bergelombang,Sutrisno Kurniawan,Nanda Hartanto,Marwan Nasution,2.0,50,100,1.99,2.0,-0.01,0,0,0.0,1,2,11.9,13.9,0.0,13.9,2333.0,0.6,409.5,1255713,68.0,Sesuai Standar,Minor,Monitoring rutin
LP-02817,2026-07-20,7,Jul,KPS-E-013,KPS,Estate Kampar Sentosa,Riau,E,Plasma,24.0,13,130,Podsolik Merah Kuning,Berbukit,Sutrisno Kurniawan,Nanda Hartanto,Mulyadi Purba,2.0,30,65,2.17,2.0,0.17,1,0,0.5,1,0,14.8,14.1,36.9,51.0,2250.0,2.27,1223.5,3751483,68.0,Sesuai Standar,Minor,Monitoring rutin
LP-02818,2026-02-12,2,Feb,KPS-E-014,KPS,Estate Kampar Sentosa,Riau,E,Plasma,29.7,9,135,Gambut,Datar,Sutrisno Kurniawan,Ahmad Saputra,Lestari Sudarmono,2.0,30,58,1.93,2.0,-0.07,0,0,0.0,0,1,10.9,13.0,0.0,13.0,2250.0,0.58,386.9,1114583,262.4,Sesuai Standar,Minor,Monitoring rutin
LP-02819,2026-04-26,4,Apr,KPS-E-014,KPS,Estate Kampar Sentosa,Riau,E,Plasma,29.7,9,135,Gambut,Datar,Sutrisno Kurniawan,Ahmad Saputra,Iwan Yusril,2.0,25,45,1.8,2.0,-0.2,0,0,0.0,0,6,10.9,12.2,0.0,12.2,2250.0,0.54,360.9,1065944,166.8,Sesuai Standar,Minor,Monitoring rutin
LP-02820,2026-06-22,6,Jun,KPS-E-014,KPS,Estate Kampar Sentosa,Riau,E,Plasma,29.7,9,135,Gambut,Datar,Sutrisno Kurniawan,Ahmad Saputra,Nanda Sudarmono,2.0,50,58,1.17,2.0,-0.83,0,0,0.0,1,4,10.9,7.9,0.0,7.9,2250.0,0.35,234.6,718509,77.7,Sesuai Standar,Minor,Monitoring rutin
LP-02821,2026-02-14,2,Feb,KPS-E-015,KPS,Estate Kampar Sentosa,Riau,E,Plasma,27.0,13,140,Mineral,Bergelombang,Sutrisno Kurniawan,Nanda Hartanto,Kasno Kurniawan,2.0,30,52,1.73,2.0,-0.27,0,0,0.0,1,1,14.8,12.1,0.0,12.1,2250.0,0.54,327.0,941895,262.4,Sesuai Standar,Minor,Monitoring rutin
LP-02822,2026-05-07,5,Mei,KPS-E-015,KPS,Estate Kampar Sentosa,Riau,E,Plasma,27.0,13,140,Mineral,Bergelombang,Sutrisno Kurniawan,Nanda Hartanto,Dedi Hartanto,2.0,30,48,1.6,2.0,-0.4,0,0,0.0,0,3,14.8,11.2,0.0,11.2,2250.0,0.5,302.4,902119,132.6,Sesuai Standar,Minor,Monitoring rutin
LP-02823,2026-01-22,1,Jan,KPS-E-016,KPS,Estate Kampar Sentosa,Riau,E,Plasma,31.3,11,135,Podsolik Merah Kuning,Datar,Sutrisno Kurniawan,Nanda Hartanto,Yusuf Sagala,2.0,25,50,2.02,2.0,0.02,0,0,0.0,1,2,12.8,13.6,0.0,13.6,2333.0,0.58,426.8,1233253,304.9,Sesuai Standar,Minor,Monitoring rutin
LP-02824,2026-02-24,2,Feb,KPS-E-016,KPS,Estate Kampar Sentosa,Riau,E,Plasma,31.3,11,135,Podsolik Merah Kuning,Datar,Sutrisno Kurniawan,Nanda Hartanto,Candra Panjaitan,2.0,50,70,1.41,2.0,-0.59,0,0,0.0,0,2,12.8,9.5,0.0,9.5,2333.0,0.41,297.9,858148,262.4,Sesuai Standar,Minor,Monitoring rutin
LP-02825,2026-06-07,6,Jun,KPS-E-016,KPS,Estate Kampar Sentosa,Riau,E,Plasma,31.3,11,135,Podsolik Merah Kuning,Datar,Sutrisno Kurniawan,Nanda Hartanto,Iwan Bahari,2.0,30,45,1.5,2.0,-0.5,0,0,0.0,0,3,12.8,10.1,0.0,10.1,2333.0,0.43,316.9,970791,77.7,Sesuai Standar,Minor,Monitoring rutin
LP-02826,2026-05-22,5,Mei,KPS-E-017,KPS,Estate Kampar Sentosa,Riau,E,Plasma,27.6,9,132,Mineral,Datar,Sutrisno Kurniawan,Ahmad Saputra,Iwan Saputra,2.0,30,25,0.82,2.0,-1.18,0,0,0.0,1,2,10.9,5.4,0.0,5.4,2250.0,0.24,149.4,445604,132.6,Sesuai Standar,Minor,Monitoring rutin
LP-02827,2026-06-11,6,Jun,KPS-E-017,KPS,Estate Kampar Sentosa,Riau,E,Plasma,27.6,9,132,Mineral,Datar,Sutrisno Kurniawan,Ahmad Saputra,Tono Sanjaya,2.0,30,47,1.57,2.0,-0.43,0,0,0.0,1,3,10.9,10.4,0.0,10.4,2250.0,0.46,286.0,876071,77.7,Sesuai Standar,Minor,Monitoring rutin
LP-02828,2026-03-04,3,Mar,KPS-E-018,KPS,Estate Kampar Sentosa,Riau,E,Plasma,29.7,11,128,Mineral,Datar,Sutrisno Kurniawan,Nanda Hartanto,Gunawan Bahari,2.0,50,52,1.04,2.0,-0.96,0,0,0.0,1,3,12.8,6.7,0.0,6.7,2333.0,0.29,197.7,582291,223.4,Sesuai Standar,Minor,Monitoring rutin
LP-02829,2026-04-20,4,Apr,KPS-E-018,KPS,Estate Kampar Sentosa,Riau,E,Plasma,29.7,11,128,Mineral,Datar,Sutrisno Kurniawan,Nanda Hartanto,Candra Situmorang,2.0,50,51,1.02,2.0,-0.98,0,0,0.0,0,5,12.8,6.5,0.0,6.5,2333.0,0.28,193.9,572714,166.8,Sesuai Standar,Minor,Monitoring rutin
LP-02830,2026-07-25,7,Jul,KPS-E-018,KPS,Estate Kampar Sentosa,Riau,E,Plasma,29.7,11,128,Mineral,Datar,Sutrisno Kurniawan,Nanda Hartanto,Maman Effendi,2.0,30,56,1.88,2.0,-0.12,0,0,0.0,0,2,12.8,12.0,0.0,12.0,2333.0,0.52,357.4,1095686,68.0,Sesuai Standar,Minor,Monitoring rutin
LP-02831,2026-04-06,4,Apr,KPS-E-019,KPS,Estate Kampar Sentosa,Riau,E,Plasma,26.9,18,128,Mineral,Bergelombang,Sutrisno Kurniawan,Nanda Hartanto,Sutrisno Tampubolon,2.0,25,28,1.13,2.0,-0.87,0,0,0.0,1,4,19.5,7.2,0.0,7.2,1917.0,0.38,194.5,574661,166.8,Sesuai Standar,Minor,Monitoring rutin
LP-02832,2026-07-15,7,Jul,KPS-E-019,KPS,Estate Kampar Sentosa,Riau,E,Plasma,26.9,18,128,Mineral,Bergelombang,Sutrisno Kurniawan,Nanda Hartanto,Wulan Wijaya,2.0,30,47,1.57,2.0,-0.43,0,0,0.0,0,1,19.5,10.0,0.0,10.0,1917.0,0.52,270.3,828750,68.0,Sesuai Standar,Minor,Monitoring rutin
LP-02833,2026-02-21,2,Feb,KPS-E-020,KPS,Estate Kampar Sentosa,Riau,E,Plasma,29.5,9,132,Mineral,Datar,Sutrisno Kurniawan,Umar Halim,Dewi Simanjuntak,2.0,25,55,2.2,2.0,0.2,1,0,0.5,1,3,10.9,14.5,27.4,41.9,2250.0,1.86,1235.9,3560239,262.4,Sesuai Standar,Minor,Monitoring rutin
LP-02834,2026-03-14,3,Mar,KPS-E-020,KPS,Estate Kampar Sentosa,Riau,E,Plasma,29.5,9,132,Mineral,Datar,Sutrisno Kurniawan,Umar Halim,Lukman Fauzi,2.0,30,28,0.93,2.0,-1.07,1,0,0.5,2,1,10.9,6.1,27.4,33.5,2250.0,1.49,988.6,2912099,223.4,Sesuai Standar,Minor,Monitoring rutin
LP-02835,2026-04-14,4,Apr,KPS-E-020,KPS,Estate Kampar Sentosa,Riau,E,Plasma,29.5,9,132,Mineral,Datar,Sutrisno Kurniawan,Umar Halim,Rahmat Damanik,2.0,25,48,1.92,2.0,-0.08,0,0,0.0,2,3,10.9,12.7,0.0,12.7,2250.0,0.56,373.8,1104253,166.8,Sesuai Standar,Minor,Monitoring rutin
LP-02836,2026-05-27,5,Mei,KPS-E-020,KPS,Estate Kampar Sentosa,Riau,E,Plasma,29.5,9,132,Mineral,Datar,Sutrisno Kurniawan,Umar Halim,Imam Saragih,2.0,30,47,1.56,2.0,-0.44,0,0,0.0,1,2,10.9,10.3,0.0,10.3,2250.0,0.46,303.7,906093,132.6,Sesuai Standar,Minor,Monitoring rutin
LP-02837,2026-07-05,7,Jul,KPS-E-020,KPS,Estate Kampar Sentosa,Riau,E,Plasma,29.5,9,132,Mineral,Datar,Sutrisno Kurniawan,Umar Halim,Teguh Sitompul,2.0,50,110,2.21,2.0,0.21,0,0,0.0,1,2,10.9,14.6,0.0,14.6,2250.0,0.65,430.3,1319320,68.0,Sesuai Standar,Minor,Monitoring rutin
LP-02838,2026-03-14,3,Mar,KPS-E-021,KPS,Estate Kampar Sentosa,Riau,E,Plasma,24.6,11,143,Gambut,Bergelombang,Sutrisno Kurniawan,Umar Halim,Kurnia Santoso,2.0,50,80,1.59,2.0,-0.41,0,0,0.0,0,5,12.8,11.4,0.0,11.4,2333.0,0.49,279.7,823775,223.4,Sesuai Standar,Minor,Monitoring rutin
LP-02839,2026-04-20,4,Apr,KPS-E-021,KPS,Estate Kampar Sentosa,Riau,E,Plasma,24.6,11,143,Gambut,Bergelombang,Sutrisno Kurniawan,Umar Halim,Deni Sianturi,2.0,25,42,1.67,2.0,-0.33,0,0,0.0,0,1,12.8,11.9,0.0,11.9,2333.0,0.51,293.7,867679,166.8,Sesuai Standar,Minor,Monitoring rutin
LP-02840,2026-01-17,1,Jan,KPS-E-022,KPS,Estate Kampar Sentosa,Riau,E,Plasma,28.2,19,128,Mineral,Datar,Sutrisno Kurniawan,Nanda Hartanto,Ahmad Purba,2.0,50,90,1.79,2.0,-0.21,0,0,0.0,1,1,20.4,11.5,0.0,11.5,1833.0,0.62,323.1,933544,304.9,Sesuai Standar,Minor,Monitoring rutin
LP-02841,2026-03-02,3,Mar,KPS-E-022,KPS,Estate Kampar Sentosa,Riau,E,Plasma,28.2,19,128,Mineral,Datar,Sutrisno Kurniawan,Nanda Hartanto,Herman Sianturi,2.0,50,125,2.49,2.0,0.49,1,0,0.5,1,3,20.4,15.9,51.1,67.1,1833.0,3.66,1891.1,5570445,223.4,Sesuai Standar,Minor,Monitoring rutin
LP-02842,2026-04-22,4,Apr,KPS-E-022,KPS,Estate Kampar Sentosa,Riau,E,Plasma,28.2,19,128,Mineral,Datar,Sutrisno Kurniawan,Nanda Hartanto,Sutrisno Wijaya,2.0,30,43,1.42,2.0,-0.58,0,0,0.0,2,2,20.4,9.1,0.0,9.1,1833.0,0.5,256.3,757040,166.8,Sesuai Standar,Minor,Monitoring rutin
LP-02843,2026-06-16,6,Jun,KPS-E-022,KPS,Estate Kampar Sentosa,Riau,E,Plasma,28.2,19,128,Mineral,Datar,Sutrisno Kurniawan,Nanda Hartanto,Lukman Simanjuntak,2.0,25,52,2.09,2.0,0.09,0,0,0.0,0,3,20.4,13.4,0.0,13.4,1833.0,0.73,377.2,1155479,77.7,Sesuai Standar,Minor,Monitoring rutin
LP-02844,2026-07-19,7,Jul,KPS-E-022,KPS,Estate Kampar Sentosa,Riau,E,Plasma,28.2,19,128,Mineral,Datar,Sutrisno Kurniawan,Nanda Hartanto,Wardi Utomo,2.0,25,53,2.12,2.0,0.12,0,0,0.0,2,0,20.4,13.6,0.0,13.6,1833.0,0.74,382.6,1173159,68.0,Sesuai Standar,Minor,Monitoring rutin
LP-02845,2026-03-25,3,Mar,KPS-E-023,KPS,Estate Kampar Sentosa,Riau,E,Plasma,24.7,16,132,Gambut,Datar,Sutrisno Kurniawan,Ahmad Saputra,Guntur Dalimunthe,2.0,50,78,1.55,2.0,-0.45,1,0,0.5,0,1,17.6,10.2,44.0,54.2,2083.0,2.6,1339.5,3945548,223.4,Sesuai Standar,Minor,Monitoring rutin
LP-02846,2026-04-12,4,Apr,KPS-E-023,KPS,Estate Kampar Sentosa,Riau,E,Plasma,24.7,16,132,Gambut,Datar,Sutrisno Kurniawan,Ahmad Saputra,Wardi Sanjaya,2.0,25,56,2.26,2.0,0.26,0,0,0.0,1,2,17.6,14.9,0.0,14.9,2083.0,0.72,368.4,1088305,166.8,Sesuai Standar,Minor,Monitoring rutin
LP-02847,2026-05-15,5,Mei,KPS-E-023,KPS,Estate Kampar Sentosa,Riau,E,Plasma,24.7,16,132,Gambut,Datar,Sutrisno Kurniawan,Ahmad Saputra,Slamet Maulana,2.0,50,115,2.3,2.0,0.3,0,0,0.0,1,2,17.6,15.2,0.0,15.2,2083.0,0.73,374.9,1118538,132.6,Sesuai Standar,Minor,Monitoring rutin
LP-02848,2026-04-26,4,Apr,KPS-E-024,KPS,Estate Kampar Sentosa,Riau,E,Plasma,27.6,10,143,Mineral,Datar,Sutrisno Kurniawan,Nanda Hartanto,Yanto Manurung,2.0,30,41,1.37,2.0,-0.63,1,0,0.5,1,3,11.9,9.8,29.8,39.5,2333.0,1.69,1091.5,3224094,166.8,Sesuai Standar,Minor,Monitoring rutin
LP-02849,2026-02-15,2,Feb,KPS-F-001,KPS,Estate Kampar Sentosa,Riau,F,Plasma,29.8,13,130,Mineral,Bergelombang,Wardi Wijaya,Rahmat Panjaitan,Edi Mangunsong,2.0,30,50,1.65,2.0,-0.35,1,0,0.5,1,2,14.8,10.7,36.9,47.6,2250.0,2.12,1418.5,4086186,262.4,Sesuai Standar,Minor,Monitoring rutin
LP-02850,2026-04-22,4,Apr,KPS-F-001,KPS,Estate Kampar Sentosa,Riau,F,Plasma,29.8,13,130,Mineral,Bergelombang,Wardi Wijaya,Rahmat Panjaitan,Ade Rachman,2.0,50,93,1.86,2.0,-0.14,0,0,0.0,1,3,14.8,12.1,0.0,12.1,2250.0,0.54,360.3,1064251,166.8,Sesuai Standar,Minor,Monitoring rutin
LP-02851,2026-05-13,5,Mei,KPS-F-001,KPS,Estate Kampar Sentosa,Riau,F,Plasma,29.8,13,130,Mineral,Bergelombang,Wardi Wijaya,Rahmat Panjaitan,Ratna Kurniawan,2.0,30,39,1.29,2.0,-0.71,0,0,0.0,0,3,14.8,8.4,0.0,8.4,2250.0,0.37,249.9,745421,132.6,Sesuai Standar,Minor,Monitoring rutin
LP-02852,2026-07-15,7,Jul,KPS-F-001,KPS,Estate Kampar Sentosa,Riau,F,Plasma,29.8,13,130,Mineral,Bergelombang,Wardi Wijaya,Rahmat Panjaitan,Dedi Effendi,2.0,25,43,1.73,2.0,-0.27,1,0,0.5,0,3,14.8,11.2,36.9,48.1,2250.0,2.14,1434.0,4396771,68.0,Sesuai Standar,Minor,Monitoring rutin
LP-02853,2026-02-11,2,Feb,KPS-F-002,KPS,Estate Kampar Sentosa,Riau,F,Plasma,24.4,13,140,Podsolik Merah Kuning,Datar,Wardi Wijaya,Wahyu Saragih,Nanda Kurniawan,2.0,25,8,0.32,2.0,-1.68,0,0,0.0,0,3,14.8,2.2,0.0,2.2,2250.0,0.1,54.7,157446,262.4,Sesuai Standar,Minor,Monitoring rutin
LP-02854,2026-05-13,5,Mei,KPS-F-002,KPS,Estate Kampar Sentosa,Riau,F,Plasma,24.4,13,140,Podsolik Merah Kuning,Datar,Wardi Wijaya,Wahyu Saragih,Edi Sembiring,2.0,30,50,1.67,2.0,-0.33,1,0,0.5,0,1,14.8,11.7,36.9,48.6,2250.0,2.16,1185.0,3535050,132.6,Sesuai Standar,Minor,Monitoring rutin
LP-02855,2026-03-11,3,Mar,KPS-F-003,KPS,Estate Kampar Sentosa,Riau,F,Plasma,26.5,9,132,Podsolik Merah Kuning,Datar,Wardi Wijaya,Irwan Setiawan,Siti Saragih,2.0,50,74,1.47,2.0,-0.53,0,0,0.0,1,2,10.9,9.7,0.0,9.7,2250.0,0.43,257.1,757317,223.4,Sesuai Standar,Minor,Monitoring rutin
LP-02856,2026-04-05,4,Apr,KPS-F-003,KPS,Estate Kampar Sentosa,Riau,F,Plasma,26.5,9,132,Podsolik Merah Kuning,Datar,Wardi Wijaya,Irwan Setiawan,Latif Kurniawan,2.0,50,84,1.67,2.0,-0.33,0,0,0.0,0,2,10.9,11.0,0.0,11.0,2250.0,0.49,292.1,862795,166.8,Sesuai Standar,Minor,Monitoring rutin
LP-02857,2026-05-25,5,Mei,KPS-F-003,KPS,Estate Kampar Sentosa,Riau,F,Plasma,26.5,9,132,Podsolik Merah Kuning,Datar,Wardi Wijaya,Irwan Setiawan,Feri Tarigan,2.0,30,50,1.68,2.0,-0.32,0,0,0.0,1,2,10.9,11.1,0.0,11.1,2250.0,0.49,293.8,876559,132.6,Sesuai Standar,Minor,Monitoring rutin
LP-02858,2026-06-14,6,Jun,KPS-F-003,KPS,Estate Kampar Sentosa,Riau,F,Plasma,26.5,9,132,Podsolik Merah Kuning,Datar,Wardi Wijaya,Irwan Setiawan,Nasrul Hartanto,2.0,25,47,1.88,2.0,-0.12,0,0,0.0,1,3,10.9,12.4,0.0,12.4,2250.0,0.55,328.8,1007243,77.7,Sesuai Standar,Minor,Monitoring rutin
LP-02859,2026-07-11,7,Jul,KPS-F-003,KPS,Estate Kampar Sentosa,Riau,F,Plasma,26.5,9,132,Podsolik Merah Kuning,Datar,Wardi Wijaya,Irwan Setiawan,Sutrisno Purba,2.0,30,68,2.26,2.0,0.26,0,0,0.0,1,2,10.9,14.9,0.0,14.9,2250.0,0.66,395.3,1211965,68.0,Sesuai Standar,Minor,Monitoring rutin
LP-02860,2026-03-22,3,Mar,KPS-F-004,KPS,Estate Kampar Sentosa,Riau,F,Plasma,32.0,9,132,Podsolik Merah Kuning,Bergelombang,Wardi Wijaya,Rahmat Panjaitan,Lestari Tampubolon,2.0,30,49,1.62,2.0,-0.38,1,0,0.5,1,2,10.9,10.7,27.4,38.1,2250.0,1.69,1218.1,3588140,223.4,Sesuai Standar,Minor,Monitoring rutin
LP-02861,2026-06-11,6,Jun,KPS-F-004,KPS,Estate Kampar Sentosa,Riau,F,Plasma,32.0,9,132,Podsolik Merah Kuning,Bergelombang,Wardi Wijaya,Rahmat Panjaitan,Marwan Nasution,2.0,30,64,2.13,2.0,0.13,1,0,0.5,2,2,10.9,14.1,27.4,41.4,2250.0,1.84,1325.9,4061468,77.7,Sesuai Standar,Minor,Monitoring rutin
LP-02862,2026-01-26,1,Jan,KPS-F-005,KPS,Estate Kampar Sentosa,Riau,F,Plasma,27.5,7,138,Mineral,Bergelombang,Wardi Wijaya,Rahmat Panjaitan,Untung Firdaus,2.0,25,61,2.45,2.0,0.45,0,0,0.0,1,1,9.0,16.9,0.0,16.9,2000.0,0.85,464.9,1343385,304.9,Sesuai Standar,Minor,Monitoring rutin
