SortasiID,Tanggal,Bulan,NamaBulan,PKS,Wilayah,EstateKode,EstateAsal,Afdeling,StatusKebun,NoKendaraan,Supir,JumlahJanjang,Berat_Ton,JanjangMatang_Persen,JanjangMentah_Persen,JanjangLewatMatang_Persen,JanjangKosong_Persen,TangkaiPanjang_Persen,Brondolan_Kg,RestanJam,ALB_Persen,GradeTBS,Penalti_Rp,PetugasSortasi
SRT-006373,2026-03-09,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 5059 KC,Gunawan Firdaus,413,6.65,91.4,2.5,4.8,1.3,1.7,707,7.8,3.08,A,0,Mulyadi Suhendra
SRT-006374,2026-03-09,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 6226 JJ,Paiman Sianturi,339,6.02,94.2,1.6,4.0,0.2,0.0,615,13.4,3.37,A,0,Rahmat Sagala
SRT-006375,2026-03-09,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,A,Inti,KH 1320 ED,Deni Rachman,613,8.99,93.5,2.2,3.6,0.7,3.2,650,15.8,3.36,A,0,Zulkifli Lubis
SRT-006376,2026-03-09,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 9282 KA,Wardi Handoko,420,5.95,89.1,4.4,5.0,1.4,2.2,570,8.3,3.03,B,220423,Imam Hartanto
SRT-006377,2026-03-09,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 8669 DF,Samsul Sanjaya,506,6.63,94.9,2.8,1.9,0.4,2.6,596,13.5,3.35,A,0,Oki Yusril
SRT-006378,2026-03-09,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 8833 AG,Guntur Situmorang,503,6.11,95.4,3.5,0.7,0.5,3.4,508,10.8,2.93,B,521828,Parjono Hutapea
SRT-006379,2026-03-09,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 9952 KB,Usman Saragih,398,7.24,96.0,1.6,1.6,0.8,2.7,651,11.7,2.98,A,0,Riko Kusuma
SRT-006380,2026-03-10,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 5664 AA,Endang Dalimunthe,583,6.91,93.1,4.0,1.8,1.1,3.6,616,16.4,3.18,B,281863,Tarno Prasetyo
SRT-006381,2026-03-10,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,B,Inti,KH 3336 BJ,Kurnia Gunadi,481,7.59,98.3,0.9,0.4,0.3,4.2,466,26.5,4.66,B,598021,Bambang Prasetyo
SRT-006382,2026-03-10,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,E,Inti,KH 7800 KK,Wagimin Sinaga,415,7.55,93.9,3.2,2.9,0.0,2.3,591,8.6,2.75,B,329963,Marni Saragih
SRT-006383,2026-03-10,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 8023 BB,Gunawan Tarigan,574,6.73,95.2,0.0,4.0,0.8,2.2,421,2.3,2.23,A,0,Wahyu Gunadi
SRT-006384,2026-03-10,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 7527 DD,Marni Sudarmono,572,8.4,88.3,3.7,7.1,1.0,4.1,867,16.9,3.69,B,435604,Dewi Utomo
SRT-006385,2026-03-10,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,A,Inti,KH 2227 JC,Hadi Pratama,535,9.02,95.6,2.6,1.9,0.0,1.1,624,5.5,2.78,A,0,Krisna Pratama
SRT-006386,2026-03-10,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 8090 AE,Fajar Kusuma,452,6.72,92.4,3.3,3.0,1.3,3.8,692,10.5,2.96,B,434396,Rudi Hutapea
SRT-006387,2026-03-10,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 1381 HF,Nurdin Barus,565,8.25,96.1,0.0,3.1,0.8,1.5,595,7.6,2.62,A,0,Yusuf Anggara
SRT-006388,2026-03-11,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,B,Inti,KH 5996 BD,Dedi Wibowo,492,9.17,94.2,3.3,1.9,0.7,1.5,848,23.1,4.07,B,513335,Marwan Lubis
SRT-006389,2026-03-11,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,A,Inti,KH 5450 EA,Edi Situmorang,486,6.52,94.1,2.9,3.1,0.0,3.5,574,10.5,2.81,A,0,Imam Ginting
SRT-006390,2026-03-11,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,E,Inti,KH 7558 FJ,Fajar Yusril,479,6.52,91.2,4.5,3.7,0.6,3.9,649,20.8,3.87,B,376708,Imam Setiawan
SRT-006391,2026-03-11,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 8657 KJ,Lukman Handoko,339,5.88,91.1,1.9,6.4,0.6,2.7,399,17.8,3.72,A,0,Zainal Butar-butar
SRT-006392,2026-03-11,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 7674 JK,Untung Butar-butar,725,8.42,88.4,4.3,7.2,0.1,1.5,799,17.8,3.29,B,681581,Eko Butar-butar
SRT-006393,2026-03-11,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,B,Inti,KH 7770 DA,Hadi Prasetyo,320,6.28,92.2,6.1,1.7,0.0,5.1,669,5.9,2.98,C,271194,Irwan Maulana
SRT-006394,2026-03-11,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,E,Inti,KH 6655 EC,Siti Dalimunthe,463,8.2,92.9,3.8,3.0,0.4,3.0,681,16.7,3.57,B,534174,Imam Gunadi
SRT-006395,2026-03-11,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,A,Inti,KH 3510 EC,Bayu Sinaga,465,7.11,96.1,2.6,1.3,0.1,2.1,616,20.1,3.71,B,486253,Imam Nugroho
SRT-006396,2026-03-12,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,E,Inti,KH 6782 KC,Candra Purba,297,5.78,95.3,3.7,0.8,0.1,1.5,444,8.0,3.02,B,361328,Sutrisno Mangunsong
SRT-006397,2026-03-12,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,A,Inti,KH 6500 JC,Yuli Fauzi,286,5.59,93.2,3.8,2.8,0.2,0.3,460,19.3,3.63,B,221840,Oki Maulana
SRT-006398,2026-03-12,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,A,Inti,KH 7829 AB,Marwan Panjaitan,671,8.07,94.9,1.1,3.7,0.3,3.0,538,11.4,2.81,A,0,Nanda Anggara
SRT-006399,2026-03-12,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,B,Inti,KH 6644 KJ,Imam Rachman,417,8.25,93.9,2.9,2.5,0.6,5.2,859,10.3,3.12,A,0,Zainal Halim
SRT-006400,2026-03-12,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 5489 BA,Jumadi Sanjaya,317,6.01,94.9,1.6,3.4,0.1,4.2,446,18.1,3.49,B,227218,Marwan Nasution
SRT-006401,2026-03-12,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,E,Inti,KH 6960 CE,Firman Butar-butar,412,8.09,93.8,2.6,3.7,0.0,0.4,518,12.7,3.35,A,0,Tarno Handoko
SRT-006402,2026-03-12,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,E,Inti,KH 3111 DJ,Tono Nasution,542,7.78,93.3,2.4,3.4,0.9,1.5,633,10.1,2.72,A,0,Lukman Sembiring
SRT-006403,2026-03-12,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 4792 JH,Firman Dalimunthe,453,7.4,94.1,3.6,2.0,0.3,1.8,518,6.1,2.23,B,278170,Fajar Barus
SRT-006404,2026-03-13,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 3894 DK,Jefri Sembiring,411,6.62,90.7,5.4,3.6,0.3,3.6,715,20.7,3.84,B,552476,Samsul Lubis
SRT-006405,2026-03-13,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 3271 DE,Hadi Lubis,414,8.22,92.4,3.9,3.7,0.1,2.6,713,11.5,3.11,B,641557,Joko Situmorang
SRT-006406,2026-03-13,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 1161 GF,Bayu Suhendra,514,6.17,90.3,2.9,6.7,0.0,2.9,385,12.8,3.19,A,0,Zulkifli Tampubolon
SRT-006407,2026-03-13,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,A,Inti,KH 1273 FE,Kurnia Sianturi,461,7.71,94.4,2.1,2.8,0.7,1.8,533,16.1,3.05,A,0,Riko Mangunsong
SRT-006408,2026-03-13,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,B,Inti,KH 9117 AH,Eko Sianturi,355,6.63,91.9,3.5,4.6,0.0,2.5,542,19.5,3.71,B,351642,Riko Sitompul
SRT-006409,2026-03-13,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 1154 DK,Yohanes Kusuma,384,7.49,91.5,2.6,4.9,1.0,1.0,797,9.8,3.33,A,0,Maman Anggara
SRT-006410,2026-03-13,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,B,Inti,KH 2800 CE,Feri Manurung,547,9.14,93.9,1.8,2.7,1.6,3.3,821,15.6,3.15,A,0,Wahyu Halim
SRT-006411,2026-03-13,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,E,Inti,KH 8079 JA,Jefri Siregar,440,8.36,93.8,1.9,4.2,0.1,4.0,689,9.4,2.93,A,0,Tarno Utomo
SRT-006412,2026-03-14,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 3254 KA,Yuli Situmorang,508,7.56,95.3,0.0,3.7,1.0,0.6,467,12.5,2.8,A,0,Guntur Manurung
SRT-006413,2026-03-14,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 1303 CJ,Endang Nasution,520,8.88,93.5,3.4,3.0,0.2,2.4,930,19.7,3.72,B,436326,Paiman Sitompul
SRT-006414,2026-03-14,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 9760 CG,Sri Adiputra,391,7.18,95.1,0.4,3.2,1.3,1.8,742,7.2,2.62,A,0,Slamet Manurung
SRT-006415,2026-03-14,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 1230 CF,Latif Bahari,534,7.7,94.0,2.4,2.8,0.8,2.4,573,13.0,3.0,A,0,Samsul Ginting
SRT-006416,2026-03-14,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 8838 JD,Gunawan Anggara,486,8.7,92.4,3.7,3.0,0.9,2.1,547,11.9,3.35,B,484878,Yuli Simanjuntak
SRT-006417,2026-03-14,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 7610 FK,Agus Siregar,332,6.65,92.8,2.4,3.7,1.0,1.9,554,15.0,3.16,A,0,Oki Hartanto
SRT-006418,2026-03-14,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 8418 JG,Priyo Kusuma,451,8.83,93.4,1.9,3.9,0.8,1.5,743,15.0,3.4,A,0,Dewi Mangunsong
SRT-006419,2026-03-14,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 5789 BK,Krisna Pratama,534,7.03,94.0,2.1,3.6,0.3,2.1,510,6.6,2.87,A,0,Lukman Ginting
SRT-006420,2026-03-16,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 3035 GK,Feri Ramadhan,477,7.16,92.4,1.2,5.3,1.1,2.6,676,17.6,3.44,A,0,Dedi Barus
SRT-006421,2026-03-16,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 6840 GA,Mulyadi Sagala,527,8.3,92.8,1.6,5.1,0.4,2.1,604,10.2,3.09,A,0,Slamet Lubis
SRT-006422,2026-03-16,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,A,Inti,KH 5868 EK,Gunawan Panjaitan,503,6.05,91.1,2.4,6.1,0.4,3.5,585,16.1,3.27,A,0,Jefri Purba
SRT-006423,2026-03-16,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,A,Inti,KH 8946 HB,Endang Wibowo,420,8.23,93.8,2.4,2.5,1.3,1.7,630,8.0,2.65,A,0,Nanda Prasetyo
SRT-006424,2026-03-16,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 3237 DA,Sri Pratama,583,8.81,93.7,0.4,5.1,0.8,1.8,594,11.5,3.06,A,0,Lestari Harahap
SRT-006425,2026-03-16,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 3781 FB,Lukman Sitompul,663,7.67,96.1,2.1,1.4,0.5,2.4,711,25.5,4.0,B,688568,Eko Lubis
SRT-006426,2026-03-16,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 9561 DB,Ahmad Kusuma,330,6.19,93.4,2.6,3.6,0.5,0.0,424,9.6,2.82,A,0,Teguh Mangunsong
SRT-006427,2026-03-16,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 6680 JE,Candra Manurung,537,8.69,92.2,2.6,3.9,1.3,2.2,599,13.7,3.07,A,0,Dewi Sianturi
SRT-006428,2026-03-17,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 9624 ED,Yuli Suhendra,291,5.66,93.9,2.9,2.4,0.8,4.2,612,15.2,3.31,A,0,Lukman Butar-butar
SRT-006429,2026-03-17,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 7398 HJ,Gunawan Butar-butar,443,6.67,94.1,3.4,1.9,0.7,4.6,730,12.5,3.15,B,350182,Maman Yusril
SRT-006430,2026-03-17,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,E,Inti,KH 3700 GF,Oki Utomo,692,8.28,92.1,3.7,3.4,0.7,3.0,574,6.7,2.33,B,444181,Gunawan Ismail
SRT-006431,2026-03-17,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,B,Inti,KH 6777 GF,Firman Santoso,588,9.06,92.6,4.7,1.5,1.2,2.5,571,9.1,3.11,B,559238,Jumadi Sembiring
SRT-006432,2026-03-17,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 1927 FD,Gilang Suhendra,422,7.75,96.4,2.1,0.8,0.7,2.2,574,13.9,3.34,A,0,Rudi Kurniawan
SRT-006433,2026-03-17,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,E,Inti,KH 6208 EB,Yusuf Purba,490,7.98,91.5,1.1,6.7,0.7,3.4,659,19.9,3.74,B,601794,Nurdin Situmorang
SRT-006434,2026-03-17,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 3428 GF,Joko Sanjaya,350,6.91,98.7,1.3,0.0,0.0,3.3,474,18.2,3.43,B,350030,Bambang Ginting
SRT-006435,2026-03-17,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 4526 GG,Tono Barus,454,6.26,92.4,2.8,4.1,0.8,3.1,558,16.0,3.31,A,0,Fajar Silalahi
SRT-006436,2026-03-18,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 5676 DG,Kasno Purba,736,8.28,96.0,1.7,2.3,0.0,5.3,537,11.9,3.04,A,0,Irwan Manurung
SRT-006437,2026-03-18,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,B,Inti,KH 3072 AF,Marwan Yusril,360,5.56,93.5,2.3,3.8,0.3,1.9,343,10.0,2.85,A,0,Wahyu Sanjaya
SRT-006438,2026-03-18,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 2630 HD,Ratna Nasution,661,7.78,92.8,3.2,3.3,0.8,2.8,836,8.0,2.71,B,639211,Wahyu Halim
SRT-006439,2026-03-18,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,E,Inti,KH 5281 HB,Lestari Nugroho,583,9.08,93.8,0.5,4.7,0.9,2.5,695,15.1,3.43,A,0,Teguh Mangunsong
SRT-006440,2026-03-18,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 7016 CD,Wulan Setiawan,459,6.95,90.2,4.9,4.3,0.7,2.0,500,18.3,3.86,B,352845,Hendra Firdaus
SRT-006441,2026-03-18,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,E,Inti,KH 7617 KK,Marni Ginting,475,6.33,93.1,3.4,3.1,0.5,2.8,562,15.5,3.38,B,470329,Nurdin Adiputra
SRT-006442,2026-03-18,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 5026 HF,Ratna Tampubolon,615,7.96,92.2,2.2,5.6,0.0,0.8,493,15.9,3.21,A,0,Mulyadi Nugroho
SRT-006443,2026-03-18,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,A,Inti,KH 8311 EE,Budi Saputra,311,6.22,93.9,1.5,4.6,0.0,2.5,676,26.4,4.26,B,464812,Dedi Effendi
SRT-006444,2026-03-19,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 6131 DD,Jefri Silalahi,441,6.26,90.6,2.4,5.7,1.3,0.6,403,22.3,3.59,B,384202,Yanto Fauzi
SRT-006445,2026-03-19,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,B,Inti,KH 9031 HK,Bambang Ramadhan,454,7.99,92.4,1.5,5.8,0.3,1.7,599,17.2,3.62,A,0,Zulkifli Kurniawan
SRT-006446,2026-03-19,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 3165 JK,Yuli Lubis,640,8.45,93.4,2.4,3.1,1.2,2.9,593,24.5,3.75,B,425038,Eko Tampubolon
SRT-006447,2026-03-19,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,B,Inti,KH 6094 AG,Lukman Rachman,467,7.0,94.4,2.8,2.1,0.7,1.7,515,2.3,2.45,A,0,Samsul Barus
SRT-006448,2026-03-19,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 9691 AF,Ade Panjaitan,501,7.53,93.0,2.3,3.6,1.0,3.0,755,11.1,3.35,A,0,Paiman Tarigan
SRT-006449,2026-03-19,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 1409 GC,Herman Bahari,650,7.41,93.3,4.0,1.7,1.0,2.7,539,7.6,2.81,B,398766,Lukman Maulana
SRT-006450,2026-03-19,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,A,Inti,KH 4270 KB,Yohanes Manurung,322,5.7,97.4,1.4,0.5,0.7,0.8,425,21.6,3.74,B,480413,Zulkifli Adiputra
SRT-006451,2026-03-19,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,A,Inti,KH 8939 HB,Priyo Kusuma,563,9.19,94.2,0.2,4.6,1.0,2.7,839,13.6,2.76,A,0,Teguh Silalahi
SRT-006452,2026-03-20,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 8079 AH,Iwan Purba,477,7.29,92.8,2.6,3.5,1.0,1.5,544,14.2,2.84,A,0,Sutrisno Damanik
SRT-006453,2026-03-20,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 7835 KD,Tono Sianturi,453,6.3,89.9,3.8,4.7,1.5,1.1,686,15.7,3.57,B,235930,Gilang Dalimunthe
SRT-006454,2026-03-20,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 7044 JK,Ratna Damanik,362,6.75,96.4,1.1,1.4,1.1,3.5,579,10.1,2.81,A,0,Yanto Sagala
SRT-006455,2026-03-20,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,A,Inti,KH 2193 DE,Imam Prasetyo,509,8.15,93.0,2.3,4.3,0.4,3.2,719,18.0,3.37,A,0,Jefri Saragih
SRT-006456,2026-03-20,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,E,Inti,KH 8296 KJ,Krisna Hartanto,438,7.64,94.8,2.5,2.7,0.0,3.2,672,13.3,3.69,A,0,Untung Simanjuntak
SRT-006457,2026-03-20,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 9906 EE,Endang Ginting,483,8.68,91.9,1.5,4.9,1.7,3.6,627,21.0,3.56,B,561623,Irwan Kusuma
SRT-006458,2026-03-20,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,B,Inti,KH 3118 CC,Wahyu Prasetyo,575,7.43,95.2,2.3,1.3,1.2,5.2,672,12.0,2.87,A,0,Marwan Setiawan
SRT-006459,2026-03-20,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,B,Inti,KH 2991 HD,Bayu Nugroho,594,6.91,88.2,4.0,6.5,1.3,2.2,431,7.9,2.75,B,598297,Feri Sianturi
SRT-006460,2026-03-21,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 2727 GC,Sri Hartanto,542,7.95,93.8,1.3,4.9,0.0,2.8,777,4.1,2.49,A,0,Mulyadi Barus
SRT-006461,2026-03-21,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 3396 HE,Iwan Butar-butar,350,5.68,97.3,0.0,1.6,1.1,2.8,530,15.5,3.33,A,0,Bayu Fauzi
SRT-006462,2026-03-21,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,A,Inti,KH 9751 EF,Wagimin Simanjuntak,547,7.2,93.8,2.5,3.4,0.3,4.3,772,13.3,2.87,A,0,Wulan Sembiring
SRT-006463,2026-03-21,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,B,Inti,KH 9968 CF,Rahmat Effendi,496,6.25,96.3,1.6,1.7,0.5,2.4,389,18.6,3.8,B,546987,Irwan Sembiring
SRT-006464,2026-03-21,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,A,Inti,KH 1746 HJ,Yuli Saputra,438,7.4,93.1,3.5,2.6,0.8,1.5,735,16.4,3.02,B,614339,Ade Adiputra
SRT-006465,2026-03-21,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 1359 KE,Yanto Ismail,446,7.58,96.4,0.5,3.1,0.0,2.3,742,16.3,3.49,A,0,Yohanes Barus
SRT-006466,2026-03-21,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 3951 FB,Zulkifli Bahari,595,8.44,90.2,4.1,5.7,0.0,3.2,848,17.5,3.39,B,501829,Wardi Utomo
SRT-006467,2026-03-21,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 8192 GG,Kasno Hartanto,368,5.69,92.4,4.1,3.1,0.5,3.1,433,12.1,3.02,B,292716,Darto Damanik
SRT-006468,2026-03-23,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 1870 DK,Parjono Hartanto,647,7.79,92.2,3.8,3.8,0.2,1.0,566,14.7,3.16,B,618025,Sri Lubis
SRT-006469,2026-03-23,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,D,Inti,KH 4614 BH,Mulyadi Nugroho,347,6.44,93.5,3.1,2.8,0.5,4.2,427,9.9,3.2,B,418326,Nasrul Ramadhan
SRT-006470,2026-03-23,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,F,Inti,KH 2695 CK,Ahmad Nasution,374,7.42,95.0,2.2,2.5,0.3,1.1,459,19.5,3.17,B,284186,Bayu Effendi
SRT-006471,2026-03-23,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,E,Inti,KH 8504 BK,Ade Adiputra,564,7.81,92.3,2.7,3.3,1.7,3.8,781,19.3,3.41,B,448039,Candra Anggara
SRT-006472,2026-03-23,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 9446 JK,Umar Sagala,350,6.04,96.2,0.9,2.2,0.7,1.7,440,11.5,2.91,A,0,Herman Situmorang
SRT-006473,2026-03-23,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,A,Inti,KH 3139 AG,Agus Handoko,372,7.01,96.4,0.0,3.6,0.0,2.6,528,18.7,3.47,B,404826,Slamet Sudarmono
SRT-006474,2026-03-23,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 4900 JA,Irwan Kusuma,721,9.04,91.0,2.9,5.2,1.0,1.9,608,4.3,2.62,A,0,Nanda Dalimunthe
SRT-006475,2026-03-23,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,B,Inti,KH 1555 JC,Latif Nasution,529,8.14,95.6,1.4,3.0,0.0,2.9,854,14.6,3.21,A,0,Ahmad Wijaya
SRT-006476,2026-03-24,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,B,Inti,KH 1480 JH,Bayu Nugroho,386,7.5,95.7,1.6,1.6,1.0,2.1,801,19.5,4.04,B,366646,Lestari Siregar
SRT-006477,2026-03-24,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,B,Inti,KH 4053 HF,Latif Maulana,524,7.71,92.5,2.5,4.2,0.8,2.7,528,3.3,2.52,A,0,Irwan Wijaya
SRT-006478,2026-03-24,3,Mar,PKS Muara Alam,Kalimantan Tengah,MRA,Estate Muara Alam,C,Inti,KH 8657 HH,Ratna Damanik,507,7.86,92.8,3.1,3.3,0.9,4.1,607,11.6,2.83,B,308550,Endang Setiawan
