InspeksiID,Tanggal,Bulan,NamaBulan,EstateKode,Estate,Wilayah,StatusKebun,Afdeling,BlokID,LuasHancak_Ha,PemanenID,NamaPemanen,MasaKerjaBulan,KelompokMasaKerja,StatusKaryawan,Mandor,Asisten,InspekturSQA,BrondolanTidakTerkutip,BuahMatangTertinggal,BuahMentahDipanen,MutuPotongTangkai,PelepahSengkleh,SusunanPelepah,PiringanBersih,GawanganBersih,PasarPikulBersih,KerapianTPH,SkorTotal,Grade,Denda_Rp,CurahHujanBulan_mm,TindakanKorektif,StatusVerifikasi
MH-05901,2026-01-06,1,Jan,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-019,17.7,PMN-0811,Guntur Hutapea,135,> 12 bulan,SKU,Umar Sudarmono,Kurnia Gunadi,Ratna Kusumaningrum,16.3,13.4,8.4,8.3,8.5,8.6,8.4,4.1,4.1,4.3,84.4,B,0,359.4,Pengarahan ringan,Terverifikasi
MH-05902,2026-01-06,1,Jan,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-001,23.7,PMN-0812,Ratna Hartanto,15,> 12 bulan,SKU,Wagimin Lubis,Kurnia Gunadi,Ratna Kusumaningrum,17.8,13.2,9.3,8.9,9.2,8.4,8.4,4.2,4.4,4.1,87.9,B,0,359.4,Pengarahan ringan,Terverifikasi
MH-05903,2026-01-06,1,Jan,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-004,25.7,PMN-0832,Darto Wibowo,101,> 12 bulan,BHL,Umar Sudarmono,Kurnia Gunadi,Tri Wibisono,17.1,13.6,8.5,8.8,8.8,9.3,8.5,4.6,4.2,4.6,88.0,B,0,359.4,Pengarahan ringan,Menunggu verifikasi
MH-05904,2026-01-06,1,Jan,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-018,14.9,PMN-0823,Rudi Sagala,35,> 12 bulan,SKU,Umar Sudarmono,Kurnia Gunadi,Hendra Sitompul,18.0,12.8,8.6,8.3,8.9,9.3,8.9,4.6,4.2,4.3,87.9,B,0,359.4,Pengarahan ringan,Menunggu verifikasi
MH-05905,2026-02-22,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-020,15.3,PMN-0831,Siti Setiawan,11,6-12 bulan,SKU,Wagimin Lubis,Kurnia Gunadi,Dewi Lestari,16.8,11.8,8.5,8.9,8.9,7.8,8.1,4.2,4.3,4.3,83.6,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05906,2026-02-22,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-019,20.6,PMN-0819,Kurnia Yusril,85,> 12 bulan,SKU,Umar Sudarmono,Kurnia Gunadi,Dewi Lestari,16.4,12.5,9.2,8.6,8.5,8.7,8.8,4.5,4.1,4.3,85.6,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05907,2026-02-22,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-017,16.1,PMN-0830,Dewi Lubis,149,> 12 bulan,BHL,Umar Sudarmono,Kurnia Gunadi,Dewi Lestari,17.3,13.0,8.3,8.1,9.0,9.3,8.9,4.2,4.6,4.6,87.3,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05908,2026-02-22,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-013,21.0,PMN-0829,Iwan Kusuma,160,> 12 bulan,BHL,Umar Sudarmono,Kurnia Gunadi,Dewi Lestari,16.1,13.1,8.5,9.1,8.8,8.3,8.7,4.5,4.5,4.2,85.8,B,0,379.1,Pengarahan ringan,Menunggu verifikasi
MH-05909,2026-02-22,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-010,16.8,PMN-0817,Eko Sitompul,23,> 12 bulan,BHL,Wagimin Lubis,Kurnia Gunadi,Hendra Sitompul,18.0,13.8,8.6,9.3,8.3,9.1,8.2,4.4,4.4,4.6,88.7,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05910,2026-02-22,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-021,20.8,PMN-0814,Teguh Halim,25,> 12 bulan,SKU,Lestari Sudarmono,Kurnia Gunadi,Yanuar Santika,17.7,13.8,9.1,8.6,9.1,8.3,8.3,4.5,4.1,4.5,88.0,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05911,2026-02-03,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-007,14.9,PMN-0823,Rudi Sagala,35,> 12 bulan,SKU,Umar Sudarmono,Kurnia Gunadi,Yanuar Santika,17.1,12.9,9.2,8.7,8.4,8.8,8.5,4.1,4.6,4.4,86.7,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05912,2026-02-03,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-020,21.0,PMN-0829,Iwan Kusuma,160,> 12 bulan,BHL,Umar Sudarmono,Kurnia Gunadi,Hendra Sitompul,16.3,12.7,8.3,9.1,8.9,8.2,9.3,4.2,4.3,4.1,85.4,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05913,2026-02-03,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-011,23.7,PMN-0812,Ratna Hartanto,15,> 12 bulan,SKU,Wagimin Lubis,Kurnia Gunadi,Dewi Lestari,17.6,12.4,8.2,9.3,8.8,8.3,8.4,4.3,4.6,4.6,86.5,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05914,2026-02-03,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-021,15.3,PMN-0831,Siti Setiawan,11,6-12 bulan,SKU,Wagimin Lubis,Kurnia Gunadi,Dewi Lestari,17.5,12.6,8.1,8.2,7.8,8.3,8.4,4.4,4.1,4.4,83.8,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05915,2026-02-03,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-008,20.3,PMN-0809,Tarno Ismail,11,6-12 bulan,SKU,Wagimin Lubis,Kurnia Gunadi,Hendra Sitompul,16.0,11.7,8.7,7.8,7.8,8.3,7.8,4.3,3.9,4.3,80.6,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05916,2026-02-03,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-011,15.4,PMN-0810,Nanda Wibowo,178,> 12 bulan,SKU,Lestari Sudarmono,Kurnia Gunadi,Ratna Kusumaningrum,17.8,12.1,8.5,9.2,9.2,8.4,8.8,4.1,4.3,4.4,86.8,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05917,2026-02-23,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-009,20.6,PMN-0819,Kurnia Yusril,85,> 12 bulan,SKU,Umar Sudarmono,Kurnia Gunadi,Yanuar Santika,18.2,13.9,8.7,9.0,9.1,9.0,8.9,4.5,4.2,4.6,90.1,A,0,379.1,Tidak ada,Menunggu verifikasi
MH-05918,2026-02-23,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-021,19.6,PMN-0818,Marni Ginting,170,> 12 bulan,BHL,Wagimin Lubis,Kurnia Gunadi,Ratna Kusumaningrum,18.3,13.1,9.2,8.5,8.1,8.9,8.2,4.1,4.6,4.2,87.2,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05919,2026-02-23,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-021,17.6,PMN-0822,Gunawan Halim,110,> 12 bulan,SKU,Lestari Sudarmono,Kurnia Gunadi,Ratna Kusumaningrum,18.0,12.3,8.6,8.3,8.9,8.5,8.3,4.4,4.3,4.6,86.2,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05920,2026-02-23,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-024,15.4,PMN-0810,Nanda Wibowo,178,> 12 bulan,SKU,Lestari Sudarmono,Kurnia Gunadi,Yanuar Santika,18.5,12.5,8.5,8.4,8.8,8.4,8.8,4.5,4.1,4.3,86.8,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05921,2026-02-23,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-019,22.6,PMN-0825,Hadi Adiputra,67,> 12 bulan,BHL,Lestari Sudarmono,Kurnia Gunadi,Ratna Kusumaningrum,18.1,12.4,8.7,9.0,8.6,8.9,8.9,4.6,4.5,4.6,88.3,B,0,379.1,Pengarahan ringan,Menunggu verifikasi
MH-05922,2026-02-23,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-009,22.2,PMN-0815,Deni Saragih,106,> 12 bulan,BHL,Wagimin Lubis,Kurnia Gunadi,Ratna Kusumaningrum,17.8,12.3,8.3,8.8,8.7,8.5,8.5,4.6,4.3,4.6,86.4,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05923,2026-02-24,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-007,25.0,PMN-0828,Jefri Lubis,70,> 12 bulan,SKU,Umar Sudarmono,Kurnia Gunadi,Ratna Kusumaningrum,16.3,13.3,9.0,9.1,9.1,9.0,8.2,4.3,4.4,4.1,86.8,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05924,2026-02-24,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-015,20.8,PMN-0814,Teguh Halim,25,> 12 bulan,SKU,Lestari Sudarmono,Kurnia Gunadi,Tri Wibisono,18.3,13.7,8.7,9.3,8.4,9.0,8.3,4.1,4.4,4.3,88.5,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05925,2026-02-24,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-010,17.6,PMN-0822,Gunawan Halim,110,> 12 bulan,SKU,Lestari Sudarmono,Kurnia Gunadi,Tri Wibisono,18.0,13.7,9.1,9.0,9.1,8.9,8.3,4.4,4.4,4.2,89.1,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05926,2026-02-24,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-008,23.7,PMN-0812,Ratna Hartanto,15,> 12 bulan,SKU,Wagimin Lubis,Kurnia Gunadi,Dewi Lestari,17.5,13.2,9.1,8.6,8.6,9.3,9.2,4.2,4.2,4.6,88.5,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05927,2026-02-24,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-021,15.5,PMN-0833,Ade Barus,14,> 12 bulan,BHL,Umar Sudarmono,Kurnia Gunadi,Dewi Lestari,16.6,13.7,8.9,9.0,9.0,8.5,8.5,4.6,4.2,4.6,87.6,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05928,2026-02-24,2,Feb,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-008,16.8,PMN-0817,Eko Sitompul,23,> 12 bulan,BHL,Wagimin Lubis,Kurnia Gunadi,Ratna Kusumaningrum,18.1,12.1,8.6,8.3,9.0,8.9,8.8,4.1,4.4,4.5,86.8,B,0,379.1,Pengarahan ringan,Terverifikasi
MH-05929,2026-03-20,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-019,21.0,PMN-0829,Iwan Kusuma,160,> 12 bulan,BHL,Umar Sudarmono,Kurnia Gunadi,Hendra Sitompul,18.9,13.3,8.4,8.6,8.4,9.3,8.6,4.8,4.4,4.3,89.0,B,0,267.6,Pengarahan ringan,Menunggu verifikasi
MH-05930,2026-03-20,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-012,21.9,PMN-0820,Usman Sianturi,97,> 12 bulan,SKU,Umar Sudarmono,Kurnia Gunadi,Dewi Lestari,17.9,13.3,8.4,9.6,8.4,9.3,8.9,4.6,4.5,4.3,89.2,B,0,267.6,Pengarahan ringan,Terverifikasi
MH-05931,2026-03-20,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-002,25.7,PMN-0832,Darto Wibowo,101,> 12 bulan,BHL,Umar Sudarmono,Kurnia Gunadi,Ratna Kusumaningrum,17.3,13.4,9.5,9.2,9.4,9.5,9.6,4.2,4.7,4.4,91.2,A,0,267.6,Tidak ada,Terverifikasi
MH-05932,2026-03-20,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-016,19.6,PMN-0818,Marni Ginting,170,> 12 bulan,BHL,Wagimin Lubis,Kurnia Gunadi,Dewi Lestari,17.3,14.2,8.8,8.8,8.5,8.5,9.2,4.3,4.3,4.6,88.5,B,0,267.6,Pengarahan ringan,Terverifikasi
MH-05933,2026-03-20,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-016,19.9,PMN-0813,Latif Panjaitan,126,> 12 bulan,BHL,Wagimin Lubis,Kurnia Gunadi,Dewi Lestari,17.8,13.8,8.8,9.4,9.4,9.3,8.4,4.7,4.4,4.6,90.6,A,0,267.6,Tidak ada,Terverifikasi
MH-05934,2026-03-20,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-015,15.3,PMN-0831,Siti Setiawan,11,6-12 bulan,SKU,Wagimin Lubis,Kurnia Gunadi,Tri Wibisono,16.4,13.3,8.1,8.6,8.8,8.7,8.7,4.4,4.2,4.4,85.6,B,0,267.6,Pengarahan ringan,Terverifikasi
MH-05935,2026-03-26,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-024,22.2,PMN-0815,Deni Saragih,106,> 12 bulan,BHL,Wagimin Lubis,Kurnia Gunadi,Yanuar Santika,19.0,13.4,9.4,9.2,9.4,9.0,9.5,4.3,4.3,4.5,92.0,A,0,267.6,Tidak ada,Terverifikasi
MH-05936,2026-03-26,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-015,21.9,PMN-0820,Usman Sianturi,97,> 12 bulan,SKU,Umar Sudarmono,Kurnia Gunadi,Ratna Kusumaningrum,17.7,13.1,8.4,9.2,8.6,9.2,8.8,4.4,4.6,4.7,88.7,B,0,267.6,Pengarahan ringan,Terverifikasi
MH-05937,2026-03-26,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-019,17.6,PMN-0822,Gunawan Halim,110,> 12 bulan,SKU,Lestari Sudarmono,Kurnia Gunadi,Hendra Sitompul,17.4,14.2,9.5,8.8,8.5,8.7,8.7,4.3,4.7,4.3,89.1,B,0,267.6,Pengarahan ringan,Terverifikasi
MH-05938,2026-03-26,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-004,15.3,PMN-0831,Siti Setiawan,11,6-12 bulan,SKU,Wagimin Lubis,Kurnia Gunadi,Ratna Kusumaningrum,15.9,13.6,9.1,8.8,8.7,8.0,8.7,4.3,4.0,4.1,85.2,B,0,267.6,Pengarahan ringan,Menunggu verifikasi
MH-05939,2026-03-26,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-001,19.5,PMN-0826,Zainal Mangunsong,97,> 12 bulan,SKU,Lestari Sudarmono,Kurnia Gunadi,Yanuar Santika,16.7,12.7,9.4,8.6,9.3,8.8,8.6,4.4,4.7,4.7,87.9,B,0,267.6,Pengarahan ringan,Terverifikasi
MH-05940,2026-03-26,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-004,17.8,PMN-0821,Krisna Damanik,9,6-12 bulan,SKU,Wagimin Lubis,Kurnia Gunadi,Dewi Lestari,17.9,12.2,8.5,8.9,8.4,9.0,8.1,4.3,4.2,4.2,85.7,B,0,267.6,Pengarahan ringan,Terverifikasi
MH-05941,2026-03-17,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-019,23.0,PMN-0824,Bayu Fauzi,155,> 12 bulan,BHL,Wagimin Lubis,Kurnia Gunadi,Tri Wibisono,18.2,12.9,9.1,9.0,8.8,9.1,9.1,4.5,4.6,4.7,90.0,A,0,267.6,Tidak ada,Terverifikasi
MH-05942,2026-03-17,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-002,14.9,PMN-0823,Rudi Sagala,35,> 12 bulan,SKU,Umar Sudarmono,Kurnia Gunadi,Ratna Kusumaningrum,17.0,12.9,9.2,8.7,9.0,8.5,9.2,4.5,4.5,4.6,88.1,B,0,267.6,Pengarahan ringan,Terverifikasi
MH-05943,2026-03-17,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-014,20.8,PMN-0814,Teguh Halim,25,> 12 bulan,SKU,Lestari Sudarmono,Kurnia Gunadi,Dewi Lestari,18.1,13.1,9.3,9.4,9.3,8.9,8.5,4.7,4.6,4.5,90.4,A,0,267.6,Tidak ada,Terverifikasi
MH-05944,2026-03-17,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-012,21.4,PMN-0808,Feri Sanjaya,37,> 12 bulan,BHL,Lestari Sudarmono,Kurnia Gunadi,Hendra Sitompul,17.7,13.2,8.4,9.6,8.4,9.1,8.5,4.3,4.7,4.7,88.6,B,0,267.6,Pengarahan ringan,Terverifikasi
MH-05945,2026-03-17,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-016,21.9,PMN-0820,Usman Sianturi,97,> 12 bulan,SKU,Umar Sudarmono,Kurnia Gunadi,Tri Wibisono,17.9,14.0,8.9,9.4,8.6,9.3,8.8,4.4,4.7,4.8,90.8,A,0,267.6,Tidak ada,Terverifikasi
MH-05946,2026-03-17,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-019,15.3,PMN-0831,Siti Setiawan,11,6-12 bulan,SKU,Wagimin Lubis,Kurnia Gunadi,Yanuar Santika,16.8,11.9,8.4,8.8,9.2,8.5,8.4,4.3,4.4,4.5,85.2,B,0,267.6,Pengarahan ringan,Menunggu verifikasi
MH-05947,2026-03-21,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-012,19.9,PMN-0813,Latif Panjaitan,126,> 12 bulan,BHL,Wagimin Lubis,Kurnia Gunadi,Yanuar Santika,17.1,13.9,8.8,9.2,9.2,9.3,8.4,4.7,4.5,4.3,89.4,B,0,267.6,Pengarahan ringan,Terverifikasi
MH-05948,2026-03-21,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-007,15.3,PMN-0831,Siti Setiawan,11,6-12 bulan,SKU,Wagimin Lubis,Kurnia Gunadi,Tri Wibisono,17.1,12.3,9.1,8.7,8.2,8.0,8.4,4.1,4.2,4.3,84.4,B,0,267.6,Pengarahan ringan,Terverifikasi
MH-05949,2026-03-21,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-007,19.6,PMN-0818,Marni Ginting,170,> 12 bulan,BHL,Wagimin Lubis,Kurnia Gunadi,Tri Wibisono,19.0,12.6,9.4,8.8,9.5,9.5,8.6,4.7,4.6,4.4,91.1,A,0,267.6,Tidak ada,Terverifikasi
MH-05950,2026-03-21,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-014,23.0,PMN-0824,Bayu Fauzi,155,> 12 bulan,BHL,Wagimin Lubis,Kurnia Gunadi,Tri Wibisono,16.6,13.6,9.1,9.1,9.6,9.2,9.6,4.6,4.5,4.5,90.4,A,0,267.6,Tidak ada,Terverifikasi
MH-05951,2026-03-21,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-022,16.1,PMN-0830,Dewi Lubis,149,> 12 bulan,BHL,Umar Sudarmono,Kurnia Gunadi,Dewi Lestari,16.6,14.0,9.1,9.1,8.6,8.6,9.3,4.5,4.8,4.5,89.1,B,0,267.6,Pengarahan ringan,Terverifikasi
MH-05952,2026-03-21,3,Mar,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-009,22.6,PMN-0825,Hadi Adiputra,67,> 12 bulan,BHL,Lestari Sudarmono,Kurnia Gunadi,Hendra Sitompul,18.6,13.5,8.9,9.6,8.5,8.9,8.9,4.4,4.6,4.3,90.2,A,0,267.6,Tidak ada,Terverifikasi
MH-05953,2026-04-08,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-003,22.6,PMN-0825,Hadi Adiputra,67,> 12 bulan,BHL,Lestari Sudarmono,Kurnia Gunadi,Hendra Sitompul,18.6,13.0,9.4,8.5,8.8,8.5,8.5,4.7,4.3,4.8,89.1,B,0,262.1,Pengarahan ringan,Terverifikasi
MH-05954,2026-04-08,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-001,19.6,PMN-0818,Marni Ginting,170,> 12 bulan,BHL,Wagimin Lubis,Kurnia Gunadi,Yanuar Santika,18.9,13.7,9.5,8.7,8.9,9.5,9.3,4.8,4.5,4.8,92.6,A,0,262.1,Tidak ada,Terverifikasi
MH-05955,2026-04-08,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-002,17.7,PMN-0811,Guntur Hutapea,135,> 12 bulan,SKU,Umar Sudarmono,Kurnia Gunadi,Tri Wibisono,16.9,12.8,8.9,9.1,8.9,9.1,8.9,4.7,4.3,4.2,87.8,B,0,262.1,Pengarahan ringan,Terverifikasi
MH-05956,2026-04-08,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-024,25.9,PMN-0827,Untung Handoko,45,> 12 bulan,SKU,Lestari Sudarmono,Kurnia Gunadi,Ratna Kusumaningrum,18.2,13.7,9.2,9.2,9.0,8.7,9.0,4.4,4.6,4.4,90.4,A,0,262.1,Tidak ada,Terverifikasi
MH-05957,2026-04-08,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-020,15.4,PMN-0810,Nanda Wibowo,178,> 12 bulan,SKU,Lestari Sudarmono,Kurnia Gunadi,Dewi Lestari,16.8,13.4,8.4,8.9,9.2,8.4,9.3,4.3,4.5,4.7,87.9,B,0,262.1,Pengarahan ringan,Terverifikasi
MH-05958,2026-04-08,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-021,25.0,PMN-0828,Jefri Lubis,70,> 12 bulan,SKU,Umar Sudarmono,Kurnia Gunadi,Hendra Sitompul,18.7,14.0,9.2,8.6,9.0,8.5,9.3,4.7,4.4,4.7,91.1,A,0,262.1,Tidak ada,Terverifikasi
MH-05959,2026-04-05,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-016,15.4,PMN-0810,Nanda Wibowo,178,> 12 bulan,SKU,Lestari Sudarmono,Kurnia Gunadi,Tri Wibisono,18.5,13.6,9.2,8.4,9.3,8.4,8.6,4.4,4.7,4.2,89.3,B,0,262.1,Pengarahan ringan,Terverifikasi
MH-05960,2026-04-05,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-019,20.6,PMN-0819,Kurnia Yusril,85,> 12 bulan,SKU,Umar Sudarmono,Kurnia Gunadi,Tri Wibisono,18.9,13.6,8.4,9.6,9.6,9.2,8.5,4.5,4.5,4.5,91.3,A,0,262.1,Tidak ada,Terverifikasi
MH-05961,2026-04-05,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-022,22.2,PMN-0815,Deni Saragih,106,> 12 bulan,BHL,Wagimin Lubis,Kurnia Gunadi,Dewi Lestari,17.0,14.2,8.7,8.9,8.6,8.8,8.7,4.2,4.3,4.6,88.0,B,0,262.1,Pengarahan ringan,Terverifikasi
MH-05962,2026-04-05,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-006,17.8,PMN-0821,Krisna Damanik,9,6-12 bulan,SKU,Wagimin Lubis,Kurnia Gunadi,Dewi Lestari,16.3,12.0,8.2,9.1,8.5,8.2,8.9,4.4,4.0,4.6,84.2,B,0,262.1,Pengarahan ringan,Terverifikasi
MH-05963,2026-04-05,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-021,25.7,PMN-0832,Darto Wibowo,101,> 12 bulan,BHL,Umar Sudarmono,Kurnia Gunadi,Hendra Sitompul,17.9,12.6,8.9,9.0,8.9,8.5,8.5,4.4,4.3,4.2,87.2,B,0,262.1,Pengarahan ringan,Terverifikasi
MH-05964,2026-04-05,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-016,21.9,PMN-0820,Usman Sianturi,97,> 12 bulan,SKU,Umar Sudarmono,Kurnia Gunadi,Hendra Sitompul,18.9,13.4,9.0,8.5,9.5,8.6,8.9,4.4,4.8,4.6,90.6,A,0,262.1,Tidak ada,Terverifikasi
MH-05965,2026-04-08,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-008,21.3,PMN-0816,Slamet Santoso,11,6-12 bulan,SKU,Wagimin Lubis,Kurnia Gunadi,Ratna Kusumaningrum,17.3,12.2,9.0,8.5,8.2,8.8,8.1,4.5,4.3,4.5,85.4,B,0,262.1,Pengarahan ringan,Terverifikasi
MH-05966,2026-04-08,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-014,21.9,PMN-0820,Usman Sianturi,97,> 12 bulan,SKU,Umar Sudarmono,Kurnia Gunadi,Ratna Kusumaningrum,17.3,14.2,9.2,9.4,8.4,8.8,9.5,4.5,4.7,4.6,90.6,A,0,262.1,Tidak ada,Terverifikasi
MH-05967,2026-04-08,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-024,25.0,PMN-0828,Jefri Lubis,70,> 12 bulan,SKU,Umar Sudarmono,Kurnia Gunadi,Ratna Kusumaningrum,16.8,12.5,8.4,8.5,8.9,8.7,9.3,4.6,4.3,4.8,86.8,B,0,262.1,Pengarahan ringan,Terverifikasi
MH-05968,2026-04-08,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-012,14.9,PMN-0823,Rudi Sagala,35,> 12 bulan,SKU,Umar Sudarmono,Kurnia Gunadi,Hendra Sitompul,19.0,12.7,9.1,9.0,9.4,8.6,8.7,4.7,4.7,4.8,90.7,A,0,262.1,Tidak ada,Terverifikasi
MH-05969,2026-04-08,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-022,23.7,PMN-0812,Ratna Hartanto,15,> 12 bulan,SKU,Wagimin Lubis,Kurnia Gunadi,Ratna Kusumaningrum,16.8,13.6,8.9,9.3,9.5,9.4,9.4,4.3,4.4,4.5,90.1,A,0,262.1,Tidak ada,Terverifikasi
MH-05970,2026-04-08,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-015,20.8,PMN-0814,Teguh Halim,25,> 12 bulan,SKU,Lestari Sudarmono,Kurnia Gunadi,Ratna Kusumaningrum,17.7,12.9,8.5,8.5,9.4,8.4,9.4,4.7,4.5,4.6,88.6,B,0,262.1,Pengarahan ringan,Terverifikasi
MH-05971,2026-04-28,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-019,22.6,PMN-0825,Hadi Adiputra,67,> 12 bulan,BHL,Lestari Sudarmono,Kurnia Gunadi,Yanuar Santika,18.4,12.5,9.1,9.1,9.6,9.0,8.8,4.4,4.8,4.7,90.4,A,0,262.1,Tidak ada,Terverifikasi
MH-05972,2026-04-28,4,Apr,RKJ,Estate Rokan Jaya,Riau,Inti,F,RKJ-F-017,25.7,PMN-0832,Darto Wibowo,101,> 12 bulan,BHL,Umar Sudarmono,Kurnia Gunadi,Tri Wibisono,17.7,13.0,9.2,9.4,8.9,9.6,9.2,4.6,4.5,4.4,90.5,A,0,262.1,Tidak ada,Terverifikasi
